thresold length_gain area_gain alpha budget solver time total_eca massifs_eca parcs_eca massifs_parcs_eca
3000.000 200.000 0.500 500.000 40.000 glutton_eca_inc_log=0_parallel=1 6289 6330.578 5553.907 442.017 145.876
3000.000 200.000 0.500 500.000 40.000 glutton_eca_dec_log=0_parallel=1 8308 6330.578 5553.907 442.017 145.876
3000.000 200.000 0.500 500.000 40.000 randomized_rounding_draws=10000_log=0_parallel=1 20403 6330.578 5553.907 442.017 145.876
3000.000 200.000 0.500 500.000 45.000 bogo_draws=0_log=0 0 6250.300 5553.876 442.018 145.857
3000.000 200.000 0.500 500.000 45.000 naive_eca_inc_log=0_parallel=1 186 6341.038 5553.907 442.019 145.876
3000.000 200.000 0.500 500.000 45.000 naive_eca_dec_log=0_parallel=1 190 6340.715 5553.907 442.019 145.876
3000.000 200.000 0.500 500.000 45.000 glutton_eca_inc_log=0_parallel=1 6820 6341.139 5553.907 442.017 145.876
3000.000 200.000 0.500 500.000 45.000 glutton_eca_dec_log=0_parallel=1 7874 6341.123 5553.907 442.017 145.876
3000.000 200.000 0.500 500.000 45.000 randomized_rounding_draws=10000_log=0_parallel=1 21001 6341.034 5553.907 442.019 145.876
3000.000 200.000 0.500 500.000 50.000 bogo_draws=0_log=0 0 6262.960 5553.876 442.018 145.864
3000.000 200.000 0.500 500.000 50.000 naive_eca_inc_log=0_parallel=1 184 6350.976 5553.907 442.019 145.876
3000.000 200.000 0.500 500.000 50.000 naive_eca_dec_log=0_parallel=1 189 6350.734 5553.907 442.019 145.876
3000.000 200.000 0.500 500.000 50.000 glutton_eca_inc_log=0_parallel=1 7452 6351.218 5553.907 442.019 145.876
3000.000 200.000 0.500 500.000 50.000 glutton_eca_dec_log=0_parallel=1 7310 6350.913 5553.907 442.019 145.876
3000.000 200.000 0.500 500.000 50.000 randomized_rounding_draws=10000_log=0_parallel=1 21560 6351.218 5553.907 442.019 145.876
3000.000 200.000 0.500 500.000 55.000 bogo_draws=0_log=0 0 6274.593 5553.876 442.018 145.883
3000.000 200.000 0.500 500.000 55.000 naive_eca_inc_log=0_parallel=1 195 6360.190 5553.907 442.019 145.876
3000.000 200.000 0.500 500.000 55.000 naive_eca_dec_log=0_parallel=1 193 6359.872 5553.907 442.019 145.876
3000.000 200.000 0.500 500.000 55.000 glutton_eca_inc_log=0_parallel=1 7985 6360.342 5553.907 442.019 145.876
3000.000 200.000 0.500 500.000 55.000 glutton_eca_dec_log=0_parallel=1 6756 6360.289 5553.907 442.019 145.876
3000.000 200.000 0.500 500.000 55.000 randomized_rounding_draws=10000_log=0_parallel=1 22768 6360.289 5553.907 442.019 145.876
3000.000 200.000 0.500 500.000 60.000 bogo_draws=0_log=0 0 6288.713 5553.876 442.021 145.888
3000.000 200.000 0.500 500.000 60.000 naive_eca_inc_log=0_parallel=1 182 6368.607 5553.907 442.028 145.876
3000.000 200.000 0.500 500.000 60.000 naive_eca_dec_log=0_parallel=1 188 6368.797 5553.907 442.028 145.876
3000.000 200.000 0.500 500.000 60.000 glutton_eca_inc_log=0_parallel=1 8411 6368.557 5553.907 442.028 145.876
3000.000 200.000 0.500 500.000 60.000 glutton_eca_dec_log=0_parallel=1 6176 6368.900 5553.907 442.019 145.876
3000.000 200.000 0.500 500.000 60.000 randomized_rounding_draws=10000_log=0_parallel=1 23342 6368.900 5553.907 442.019 145.876
3000.000 200.000 0.500 500.000 65.000 bogo_draws=0_log=0 0 6302.364 5553.876 442.021 145.888
3000.000 200.000 0.500 500.000 65.000 naive_eca_inc_log=0_parallel=1 182 6376.203 5553.907 442.028 145.884
3000.000 200.000 0.500 500.000 65.000 naive_eca_dec_log=0_parallel=1 183 6376.899 5553.907 442.028 145.876
3000.000 200.000 0.500 500.000 65.000 glutton_eca_inc_log=0_parallel=1 8881 6376.899 5553.907 442.028 145.876
3000.000 200.000 0.500 500.000 65.000 glutton_eca_dec_log=0_parallel=1 5585 6376.899 5553.907 442.028 145.876
3000.000 200.000 0.500 500.000 65.000 randomized_rounding_draws=10000_log=0_parallel=1 23961 6376.848 5553.907 442.028 145.876
3000.000 200.000 0.500 500.000 70.000 bogo_draws=0_log=0 0 6312.829 5553.876 442.021 145.888
3000.000 200.000 0.500 500.000 70.000 naive_eca_inc_log=0_parallel=1 184 6383.707 5553.907 442.028 145.886
3000.000 200.000 0.500 500.000 70.000 naive_eca_dec_log=0_parallel=1 180 6383.883 5553.907 442.028 145.884
3000.000 200.000 0.500 500.000 70.000 glutton_eca_inc_log=0_parallel=1 9210 6384.026 5553.907 442.028 145.886
3000.000 200.000 0.500 500.000 70.000 glutton_eca_dec_log=0_parallel=1 4944 6384.026 5553.907 442.028 145.886
3000.000 200.000 0.500 500.000 70.000 randomized_rounding_draws=10000_log=0_parallel=1 24368 6384.026 5553.907 442.028 145.886
3000.000 200.000 0.500 500.000 75.000 bogo_draws=0_log=0 0 6334.780 5553.876 442.021 145.892
3000.000 200.000 0.500 500.000 75.000 naive_eca_inc_log=0_parallel=1 179 6389.914 5553.907 442.028 145.888
3000.000 200.000 0.500 500.000 75.000 naive_eca_dec_log=0_parallel=1 178 6389.743 5553.908 442.028 145.886
3000.000 200.000 0.500 500.000 75.000 glutton_eca_inc_log=0_parallel=1 9504 6390.345 5553.907 442.028 145.887
3000.000 200.000 0.500 500.000 75.000 glutton_eca_dec_log=0_parallel=1 4175 6390.345 5553.907 442.028 145.887
3000.000 200.000 0.500 500.000 75.000 randomized_rounding_draws=10000_log=0_parallel=1 25459 6390.345 5553.907 442.028 145.887
3000.000 200.000 0.500 500.000 80.000 bogo_draws=0_log=0 0 6344.613 5553.876 442.021 145.893
3000.000 200.000 0.500 500.000 80.000 naive_eca_inc_log=0_parallel=1 180 6395.666 5553.907 442.030 145.889
3000.000 200.000 0.500 500.000 80.000 naive_eca_dec_log=0_parallel=1 196 6395.203 5553.908 442.028 145.887
3000.000 200.000 0.500 500.000 80.000 glutton_eca_inc_log=0_parallel=1 9824 6395.746 5553.910 442.030 145.889
3000.000 200.000 0.500 500.000 80.000 glutton_eca_dec_log=0_parallel=1 3406 6395.775 5553.907 442.030 145.889
3000.000 200.000 0.500 500.000 80.000 randomized_rounding_draws=10000_log=0_parallel=1 25310 6395.775 5553.907 442.030 145.889
3000.000 200.000 0.500 500.000 85.000 bogo_draws=0_log=0 0 6373.018 5553.876 442.021 145.893
3000.000 200.000 0.500 500.000 85.000 naive_eca_inc_log=0_parallel=1 184 6400.486 5553.910 442.030 145.889
3000.000 200.000 0.500 500.000 85.000 naive_eca_dec_log=0_parallel=1 179 6400.570 5553.908 442.030 145.889
3000.000 200.000 0.500 500.000 85.000 glutton_eca_inc_log=0_parallel=1 10049 6400.907 5553.910 442.030 145.889
3000.000 200.000 0.500 500.000 85.000 glutton_eca_dec_log=0_parallel=1 2634 6400.907 5553.910 442.030 145.889
3000.000 200.000 0.500 500.000 85.000 randomized_rounding_draws=10000_log=0_parallel=1 24144 6400.792 5553.910 442.030 145.889
3000.000 200.000 0.500 500.000 90.000 bogo_draws=0_log=0 0 6382.921 5553.876 442.030 145.893
3000.000 200.000 0.500 500.000 90.000 naive_eca_inc_log=0_parallel=1 179 6405.271 5553.910 442.030 145.889
3000.000 200.000 0.500 500.000 90.000 naive_eca_dec_log=0_parallel=1 191 6405.358 5553.910 442.030 145.889
3000.000 200.000 0.500 500.000 90.000 glutton_eca_inc_log=0_parallel=1 10314 6405.485 5553.910 442.030 145.889
3000.000 200.000 0.500 500.000 90.000 glutton_eca_dec_log=0_parallel=1 1802 6405.485 5553.910 442.030 145.889
3000.000 200.000 0.500 500.000 90.000 randomized_rounding_draws=10000_log=0_parallel=1 24804 6405.485 5553.910 442.030 145.889
3000.000 200.000 0.500 500.000 95.000 bogo_draws=0_log=0 0 6393.723 5553.911 442.030 145.894
3000.000 200.000 0.500 500.000 95.000 naive_eca_inc_log=0_parallel=1 179 6409.315 5553.910 442.030 145.893
3000.000 200.000 0.500 500.000 95.000 naive_eca_dec_log=0_parallel=1 188 6409.580 5553.911 442.030 145.889
3000.000 200.000 0.500 500.000 95.000 glutton_eca_inc_log=0_parallel=1 10549 6409.607 5553.910 442.030 145.893
3000.000 200.000 0.500 500.000 95.000 glutton_eca_dec_log=0_parallel=1 892 6409.607 5553.910 442.030 145.893
3000.000 200.000 0.500 500.000 95.000 randomized_rounding_draws=10000_log=0_parallel=1 23454 6409.607 5553.910 442.030 145.893
3000.000 200.000 0.500 500.000 100.000 bogo_draws=0_log=0 0 6413.184 5553.911 442.030 145.894
3000.000 200.000 0.500 500.000 100.000 naive_eca_inc_log=0_parallel=1 182 6413.184 5553.911 442.030 145.894
3000.000 200.000 0.500 500.000 100.000 naive_eca_dec_log=0_parallel=1 182 6413.184 5553.911 442.030 145.894
3000.000 200.000 0.500 500.000 100.000 glutton_eca_inc_log=0_parallel=1 10649 6413.184 5553.911 442.030 145.894
3000.000 200.000 0.500 500.000 100.000 glutton_eca_dec_log=0_parallel=1 14 6413.184 5553.911 442.030 145.894
3000.000 200.000 0.500 500.000 100.000 randomized_rounding_draws=10000_log=0_parallel=1 18741 6413.184 5553.911 442.030 145.894
3000.000 30.000 0.000 2000.000 5.000 bogo_draws=0_log=0 0 22467.784 16864.792 1752.746 3850.245
3000.000 30.000 0.000 2000.000 5.000 naive_eca_inc_log=0_parallel=1 180 22470.796 16866.114 1752.746 3851.935
3000.000 30.000 0.000 2000.000 5.000 naive_eca_dec_log=0_parallel=1 185 22470.796 16866.114 1752.746 3851.935
3000.000 30.000 0.000 2000.000 5.000 glutton_eca_inc_log=0_parallel=1 1104 22470.796 16866.114 1752.746 3851.935
3000.000 30.000 0.000 2000.000 5.000 glutton_eca_dec_log=0_parallel=1 10541 22470.796 16866.114 1752.746 3851.935
3000.000 30.000 0.000 2000.000 5.000 randomized_rounding_draws=10000_log=0_parallel=1 17315 22470.796 16866.114 1752.746 3851.935
3000.000 30.000 0.000 2000.000 10.000 bogo_draws=0_log=0 0 22467.821 16864.792 1752.746 3850.282
3000.000 30.000 0.000 2000.000 10.000 naive_eca_inc_log=0_parallel=1 183 22472.067 16867.159 1752.750 3852.158
3000.000 30.000 0.000 2000.000 10.000 naive_eca_dec_log=0_parallel=1 202 22472.067 16867.159 1752.750 3852.158
3000.000 30.000 0.000 2000.000 10.000 glutton_eca_inc_log=0_parallel=1 1991 22472.067 16867.159 1752.750 3852.158
3000.000 30.000 0.000 2000.000 10.000 glutton_eca_dec_log=0_parallel=1 10305 22472.067 16867.159 1752.750 3852.158
3000.000 30.000 0.000 2000.000 10.000 randomized_rounding_draws=10000_log=0_parallel=1 17432 22472.067 16867.159 1752.750 3852.158
3000.000 30.000 0.000 2000.000 15.000 bogo_draws=0_log=0 0 22468.309 16865.097 1752.848 3850.364
3000.000 30.000 0.000 2000.000 15.000 naive_eca_inc_log=0_parallel=1 182 22472.837 16867.480 1752.852 3852.504
3000.000 30.000 0.000 2000.000 15.000 naive_eca_dec_log=0_parallel=1 179 22472.865 16867.488 1752.852 3852.525
3000.000 30.000 0.000 2000.000 15.000 glutton_eca_inc_log=0_parallel=1 2789 22472.865 16867.488 1752.852 3852.525
3000.000 30.000 0.000 2000.000 15.000 glutton_eca_dec_log=0_parallel=1 10075 22472.865 16867.488 1752.852 3852.525
3000.000 30.000 0.000 2000.000 15.000 randomized_rounding_draws=10000_log=0_parallel=1 17382 22472.865 16867.488 1752.852 3852.525
3000.000 30.000 0.000 2000.000 20.000 bogo_draws=0_log=0 0 22468.567 16865.349 1752.848 3850.370
3000.000 30.000 0.000 2000.000 20.000 naive_eca_inc_log=0_parallel=1 184 22473.157 16867.589 1752.867 3852.701
3000.000 30.000 0.000 2000.000 20.000 naive_eca_dec_log=0_parallel=1 180 22473.157 16867.589 1752.867 3852.701
3000.000 30.000 0.000 2000.000 20.000 glutton_eca_inc_log=0_parallel=1 3582 22473.157 16867.589 1752.867 3852.701
3000.000 30.000 0.000 2000.000 20.000 glutton_eca_dec_log=0_parallel=1 9773 22473.157 16867.589 1752.867 3852.701
3000.000 30.000 0.000 2000.000 20.000 randomized_rounding_draws=10000_log=0_parallel=1 17873 22473.157 16867.589 1752.867 3852.701
3000.000 30.000 0.000 2000.000 25.000 bogo_draws=0_log=0 0 22468.838 16865.594 1752.848 3850.396
3000.000 30.000 0.000 2000.000 25.000 naive_eca_inc_log=0_parallel=1 183 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 25.000 naive_eca_dec_log=0_parallel=1 199 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 25.000 glutton_eca_inc_log=0_parallel=1 4365 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 25.000 glutton_eca_dec_log=0_parallel=1 9520 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 25.000 randomized_rounding_draws=10000_log=0_parallel=1 17463 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 30.000 bogo_draws=0_log=0 0 22469.067 16865.594 1752.848 3850.625
3000.000 30.000 0.000 2000.000 30.000 naive_eca_inc_log=0_parallel=1 181 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 30.000 naive_eca_dec_log=0_parallel=1 178 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 30.000 glutton_eca_inc_log=0_parallel=1 5070 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 30.000 glutton_eca_dec_log=0_parallel=1 9215 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 30.000 randomized_rounding_draws=10000_log=0_parallel=1 17468 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 35.000 bogo_draws=0_log=0 0 22469.067 16865.594 1752.848 3850.625
3000.000 30.000 0.000 2000.000 35.000 naive_eca_inc_log=0_parallel=1 180 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 35.000 naive_eca_dec_log=0_parallel=1 184 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 35.000 glutton_eca_inc_log=0_parallel=1 5767 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 35.000 glutton_eca_dec_log=0_parallel=1 8769 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 35.000 randomized_rounding_draws=10000_log=0_parallel=1 17456 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 40.000 bogo_draws=0_log=0 0 22469.067 16865.594 1752.848 3850.625
3000.000 30.000 0.000 2000.000 40.000 naive_eca_inc_log=0_parallel=1 184 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 40.000 naive_eca_dec_log=0_parallel=1 184 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 40.000 glutton_eca_inc_log=0_parallel=1 6330 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 40.000 glutton_eca_dec_log=0_parallel=1 8321 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 40.000 randomized_rounding_draws=10000_log=0_parallel=1 17381 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 45.000 bogo_draws=0_log=0 0 22469.841 16865.916 1752.848 3851.077
3000.000 30.000 0.000 2000.000 45.000 naive_eca_inc_log=0_parallel=1 183 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 45.000 naive_eca_dec_log=0_parallel=1 185 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 45.000 glutton_eca_inc_log=0_parallel=1 6907 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 45.000 glutton_eca_dec_log=0_parallel=1 7867 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 45.000 randomized_rounding_draws=10000_log=0_parallel=1 17366 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 50.000 bogo_draws=0_log=0 0 22470.056 16865.916 1752.852 3851.287
3000.000 30.000 0.000 2000.000 50.000 naive_eca_inc_log=0_parallel=1 194 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 50.000 naive_eca_dec_log=0_parallel=1 202 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 50.000 glutton_eca_inc_log=0_parallel=1 7457 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 50.000 glutton_eca_dec_log=0_parallel=1 7343 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 50.000 randomized_rounding_draws=10000_log=0_parallel=1 17365 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 55.000 bogo_draws=0_log=0 0 22470.700 16865.965 1752.852 3851.883
3000.000 30.000 0.000 2000.000 55.000 naive_eca_inc_log=0_parallel=1 189 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 55.000 naive_eca_dec_log=0_parallel=1 186 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 55.000 glutton_eca_inc_log=0_parallel=1 7995 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 55.000 glutton_eca_dec_log=0_parallel=1 6728 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 55.000 randomized_rounding_draws=10000_log=0_parallel=1 17935 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 60.000 bogo_draws=0_log=0 0 22471.642 16866.441 1752.852 3852.349
3000.000 30.000 0.000 2000.000 60.000 naive_eca_inc_log=0_parallel=1 181 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 60.000 naive_eca_dec_log=0_parallel=1 178 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 60.000 glutton_eca_inc_log=0_parallel=1 8437 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 60.000 glutton_eca_dec_log=0_parallel=1 6191 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 60.000 randomized_rounding_draws=10000_log=0_parallel=1 17416 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 65.000 bogo_draws=0_log=0 0 22471.642 16866.441 1752.852 3852.349
3000.000 30.000 0.000 2000.000 65.000 naive_eca_inc_log=0_parallel=1 179 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 65.000 naive_eca_dec_log=0_parallel=1 181 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 65.000 glutton_eca_inc_log=0_parallel=1 8862 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 65.000 glutton_eca_dec_log=0_parallel=1 5535 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 65.000 randomized_rounding_draws=10000_log=0_parallel=1 17375 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 70.000 bogo_draws=0_log=0 0 22471.642 16866.441 1752.852 3852.349
3000.000 30.000 0.000 2000.000 70.000 naive_eca_inc_log=0_parallel=1 188 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 70.000 naive_eca_dec_log=0_parallel=1 187 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 70.000 glutton_eca_inc_log=0_parallel=1 9297 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 70.000 glutton_eca_dec_log=0_parallel=1 4899 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 70.000 randomized_rounding_draws=10000_log=0_parallel=1 17387 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 75.000 bogo_draws=0_log=0 0 22471.809 16866.549 1752.852 3852.407
3000.000 30.000 0.000 2000.000 75.000 naive_eca_inc_log=0_parallel=1 182 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 75.000 naive_eca_dec_log=0_parallel=1 179 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 75.000 glutton_eca_inc_log=0_parallel=1 9653 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 75.000 glutton_eca_dec_log=0_parallel=1 4200 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 75.000 randomized_rounding_draws=10000_log=0_parallel=1 17325 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 80.000 bogo_draws=0_log=0 0 22471.875 16866.549 1752.852 3852.474
3000.000 30.000 0.000 2000.000 80.000 naive_eca_inc_log=0_parallel=1 182 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 80.000 naive_eca_dec_log=0_parallel=1 188 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 80.000 glutton_eca_inc_log=0_parallel=1 9883 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 80.000 glutton_eca_dec_log=0_parallel=1 3408 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 80.000 randomized_rounding_draws=10000_log=0_parallel=1 17799 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 85.000 bogo_draws=0_log=0 0 22471.875 16866.549 1752.852 3852.474
3000.000 30.000 0.000 2000.000 85.000 naive_eca_inc_log=0_parallel=1 190 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 85.000 naive_eca_dec_log=0_parallel=1 181 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 85.000 glutton_eca_inc_log=0_parallel=1 10162 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 85.000 glutton_eca_dec_log=0_parallel=1 2650 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 85.000 randomized_rounding_draws=10000_log=0_parallel=1 17420 22473.239 16867.589 1752.867 3852.783
3000.000 30.000 0.000 2000.000 90.000 bogo_draws=0_log=0 0 22471.912 16866.549 1752.867 3852.496
3000.000 30.000 0.000 2000.000 90.000 naive_eca_inc_log=0_parallel=1 185 22473.239 16867.589 1752.867 3852.783
